"Data Export Generated on Thu Nov 02 02:10:37 PDT 2017"
"Survey ID 5742959"
"Response ID","IP Address","Timestamp (MM/dd/yyyy)","Duplicate","Time Taken to Complete (Seconds)","Seq. Number","External Reference","Custom Variable 1","Custom Variable 2","Custom Variable 3","Custom Variable 4","Custom Variable 5","Custom Variable 6","Custom Variable 7","Custom Variable 8","Custom Variable 9","Custom Variable 10","Respondent Email","Email List","Country Code","Region","1 - Q19","2 - Q15","3 - Q20","3 - Q20","4 - staff_type","5 - diaverum expected","6 - diaverum tools","7 - diaverum motivated","8 - diaverum support","9 - diaverum strategy","10 - diaverum contribute","11 - diaverum valued","12 - diaverum achieve","13 - diaverum improve quality","14 - Diaverum like to work","15 - diaverum feedback","16 - diaverum recommend","17 - free_text","18 - Q19",""
"28986847","80.190.130.194","10/28/2017 07:12:56","0","189","1","","","","","Germany","Potsdam I","","","","","1","","","DE","02","","","7","304","2","4","4","5","4","4","5","4","3","5","5","3","4","","",""
"28987100","212.247.96.201","10/28/2017 07:26:50","0","196","1","","","","","UK","Rotherham","","","","","0","","","SE","27","","","20","84","1","5","4","4","4","5","4","4","4","4","4","4","5","I have a good laugh with patients and staff and I feel part of the team.
to have new machines with less problems, more staff","",""
"28987281","80.190.130.194","10/28/2017 07:38:27","0","29","1","","","","","Germany","Potsdam I","","","","","1","","","DE","02","","","","","","","","","","","","","","","","","","","",""
"28987312","213.63.135.82","10/28/2017 07:39:32","0","156","1","","","","","Portugal","CMDR - C.Méd.de Doenças Renais","","","","","5","","","PT","14","","","14","202","1","4","4","4","4","4","4","4","4","","","","","","",""
"28987351","5.42.250.202","10/28/2017 07:42:17","0","275","1","","","","","Saudi Arabia","Al Rass","","","","","0","","","SA","","","","17","127","1","4","4","4","4","5","4","4","4","4","4","4","4","","",""
"28987357","213.63.135.82","10/28/2017 07:42:51","0","90","1","","","","","Portugal","CMDR - C.Méd.de Doenças Renais","","","","","0","","","PT","14","","","14","202","1","","","","","","","","","","","","","","",""
"28987360","5.42.250.202","10/28/2017 07:43:03","0","428","1","","","","","Saudi Arabia","Al Rass","","","","","0","","","SA","","","","17","127","1","4","4","4","4","3","4","4","4","4","3","3","3","Good working relationship with my co workers ","",""
"28987434","213.63.135.82","10/28/2017 07:46:45","0","89","1","","","","","Portugal","CMDR - C.Méd.de Doenças Renais","","","","","5","","","PT","14","","","14","202","1","4","4","4","4","4","4","4","4","3","3","5","3","Não ocupar os colaboradores com coisas desnecessárias que retiram tempo de prestação aos doentes.","",""
"28987561","213.63.135.82","10/28/2017 07:56:02","0","164","1","","","","","Portugal","Unidade de Aveiro","","","","","5","","","PT","14","","","14","205","1","4","4","3","4","4","4","4","3","2","3","2","3","","",""
"28987670","5.42.250.202","10/28/2017 08:04:07","0","381","1","","","","","Saudi Arabia","Al Rass","","","","","0","","","SA","","","","17","127","1","5","4","5","5","5","5","5","5","5","5","5","5","The positive aspect that the company, aside from a great facility to perform our individual tasks,particularly in my center is the excellent teamwork and I strongly believe that it still requires improvement.","",""
"28988139","201.216.245.145","10/28/2017 08:34:02","0","373","1","","","","","Argentina","Duhau","","","","","4","","","AR","07","","","1","167","2","4","5","4","5","5","4","4","4","5","5","4","4","","",""
"28989136","93.113.0.19","10/28/2017 09:35:28","0","288","1","","","","","Romania","Galati","","","","","180","","","RO","10","","","15","279","1","4","4","4","4","4","4","3","4","4","4","4","4","","",""
"28989546","194.181.81.36","10/28/2017 10:01:05","0","430","1","","","","","Poland","Lubartów","","","","","120","","","PL","78","","","13","12","1","4","2","3","4","4","5","3","4","3","4","3","4","pozytywnie motywuje dobry zespół pracowników i zadowolenie pacjentów.
Do poprawy- poprawa finansowania.","",""
"28990112","201.216.245.145","10/28/2017 10:42:16","0","194","1","","","","","Uruguay","Uruguay OH","","","","","4","","","AR","07","","","21","34","2","4","4","4","4","4","4","4","3","4","5","4","4","BUEN AMBIENTE LABORAL","",""
"28990279","213.63.135.82","10/28/2017 10:57:39","0","257","1","","","","","Portugal","Unidade do Saldanha","","","","","5","","","PT","14","","","14","199","1","4","4","4","3","3","4","2","4","4","4","4","4","menos doente atribuidos por enfermeiro, pois frequentemente são 6doentes, e a formação ser completada e não reiniciada, como no caso dos testes.","",""
"28991508","213.63.135.82","10/28/2017 12:29:38","0","6","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"28991510","213.63.135.82","10/28/2017 12:30:12","0","3","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"28991518","213.63.135.82","10/28/2017 12:31:05","0","17","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"28991523","213.63.135.82","10/28/2017 12:31:39","0","3","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"28991590","213.63.135.82","10/28/2017 12:38:49","0","181","1","","","","","Portugal","Unidade da Régua","","","","","5","","","PT","14","","","14","216","2","5","4","4","4","4","4","4","4","4","4","4","4","","",""
"28991861","201.216.245.145","10/28/2017 13:07:05","0","143","1","","","","","Uruguay","Crani Lagomar","","","","","4","","","AR","07","","","21","26","1","5","5","4","4","3","4","4","3","4","5","5","5","Muy buen relacionamiento laboral ","",""
"28991895","213.63.135.82","10/28/2017 13:09:26","0","9","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"28991902","213.63.135.82","10/28/2017 13:10:13","0","9","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"28991910","213.63.135.82","10/28/2017 13:11:23","0","8","1","","","","","","","","","","","","","","PT","14","","","","","","","","","","","","","","","","","","","",""
"28992038","201.216.245.145","10/28/2017 13:28:27","0","84","1","","","","","Uruguay","Intir","","","","","4","","","AR","07","","","21","29","1","5","5","5","5","4","4","4","4","4","5","4","5","","",""
"28992557","201.216.245.145","10/28/2017 14:31:56","0","73","1","","","","","Uruguay","Renis","","","","","4","","","AR","07","","","21","30","1","5","4","4","4","3","4","3","3","4","5","4","4","","",""
"28995571","5.42.250.202","10/28/2017 20:50:54","0","299","1","","","","","Saudi Arabia","Jeddah Prince Abdulmajeed","","","","","0","","","SA","","","","17","137","1","5","4","4","3","5","5","4","5","5","4","4","4","Team work, felling confidance","",""
"28995791","5.42.250.202","10/28/2017 21:12:05","0","482","1","","","","","Saudi Arabia","Makkah 1","","","","","0","","","SA","","","","17","141","1","5","4","4","5","5","5","4","4","5","4","3","4"," Feels self valued in different roles and responsibilities.  It can be improved with good teamwork.","",""
"28995950","5.42.250.202","10/28/2017 21:26:03","0","238","1","","","","","Saudi Arabia","Taif","","","","","0","","","SA","","","","17","149","1","3","3","4","3","4","4","4","3","4","4","1","4","","",""
"28996084","212.247.96.201","10/28/2017 21:41:55","0","39","1","","","","","","","","","","","","","","SE","27","","","","","","","","","","","","","","","","","","","",""
"28996151","5.42.250.202","10/28/2017 21:50:15","0","262","1","","","","","Saudi Arabia","Jazzan Baish","","","","","0","","","SA","","","","17","135","1","4","4","4","4","4","5","4","5","5","4","4","4","","",""
"28996203","5.42.250.202","10/28/2017 21:58:00","0","483","1","","","","","Saudi Arabia","Diaverum Saudi Arabia OH","","","","","10","","","SA","","","","17","151","1","5","5","4","5","5","4","5","4","4","4","5","5","الالتزام ","",""
"28996306","212.247.96.201","10/28/2017 22:12:54","0","332","1","","","","","Saudi Arabia","Al Hassa","","","","","0","","","SE","27","","","17","126","1","5","4","4","4","4","5","4","4","5","4","4","4","patients follow up,,","",""
"28996308","5.42.250.202","10/28/2017 22:13:09","0","259","1","","","","","Saudi Arabia","9012 شمال جدة","","","","","10","","","SA","","","","17","136","1","5","5","4","3","3","4","3","3","3","4","4","4","ALL ARE WORKING IN A TEAM WORK WITH FRIENDLY STAFF ","",""
"28996318","5.42.250.202","10/28/2017 22:14:43","0","290","1","","","","","Saudi Arabia","Jeddah North","","","","","0","","","SA","","","","17","136","2","3","2","2","4","4","4","3","3","4","4","2","4","","",""
"28996348","5.42.250.202","10/28/2017 22:19:01","0","600","1","","","","","Saudi Arabia","Madinah 1","","","","","0","","","SA","","","","17","139","1","4","3","4","5","4","5","4","5","5","4","3","4","working as a team & i have very good patient satisfaction
i feel 30 days vacation is not enough,beside HR need much improvement to facilitate our needs specially government relationship","",""
"28996505","5.42.250.202","10/28/2017 22:38:37","0","96","1","","","","","Saudi Arabia","Jazzan Baish","","","","","0","","","SA","","","","17","135","1","4","4","4","4","4","4","3","4","4","4","4","4","","",""
"28996602","5.42.250.202","10/28/2017 22:51:32","0","25","1","","","","","","","","","","","","","","SA","","","","","","","","","","","","","","","","","","","","",""
"28996617","5.42.250.202","10/28/2017 22:52:51","0","212","1","","","","","Saudi Arabia","Dammam 1","","","","","0","","","SA","","","","17","129","1","4","4","4","4","4","5","4","4","4","5","4","5","its a nice firm to work and give good career ","",""
"28996618","5.42.250.202","10/28/2017 22:52:53","0","267","1","","","","","Saudi Arabia","Diaverum Saudi Arabia OH","","","","","10","","","SA","","","","17","151","2","4","4","5","4","5","5","5","5","5","4","5","5","","",""
"28996661","5.42.250.202","10/28/2017 22:57:25","0","4","1","","","","","","","","","","","","","","SA","","","","","","","","","","","","","","","","","","","","",""
"28996667","5.42.250.202","10/28/2017 22:58:37","0","62","1","","","","","Saudi Arabia","Nazer Clinic (Khobar)","","","","","0","","","SA","","","","17","152","1","4","4","4","4","4","","","","","","","","","",""
"28996678","5.42.250.202","10/28/2017 23:00:25","0","48","1","","","","","Saudi Arabia","9007 الطائف","","","","","10","","","SA","","","","17","149","2","3","2","","","","","","","","","","","","",""
"28996683","5.42.250.202","10/28/2017 23:01:03","0","2","1","","","","","","","","","","","","","","SA","","","","","","","","","","","","","","","","","","","","",""
"28996685","5.42.250.202","10/28/2017 23:01:51","0","65","1","","","","","Saudi Arabia","Nazer Clinic (Khobar)","","","","","0","","","SA","","","","17","152","1","4","4","4","4","4","4","4","4","4","4","","","","",""
"28996687","5.42.250.202","10/28/2017 23:02:11","0","575","1","","","","","Saudi Arabia","Madinah 1","","","","","0","","","SA","","","","17","139","2","4","3","4","4","4","4","4","5","5","5","5","5","more experience and make your patients happy. 
we can improve by more training .","",""
"28996697","5.42.250.202","10/28/2017 23:03:25","0","249","1","","","","","Saudi Arabia","Madinah 1","","","","","0","","","SA","","","","17","139","1","4","5","4","5","4","5","4","5","5","4","5","5","","",""
"28996734","5.42.250.202","10/28/2017 23:08:04","0","503","1","","","","","Saudi Arabia","Dammam 3","","","","","0","","","SA","","","","17","131","1","2","2","3","3","2","4","3","4","3","3","2","1","Nurses tasks are clearly set, but tasks from other people like Doctors, Medical Directors, Area Managers and even Admins are constantly requested from the nurses, which takes away precious time that should be for the patients.","",""
"28996768","5.42.250.202","10/28/2017 23:12:26","0","369","1","","","","","Saudi Arabia","9004 جدة الامير عبدالمجيد","","","","","10","","","SA","","","","17","137","2","4","4","4","2","4","4","2","4","4","5","5","5","خدمه الاخيرين","",""
"28996870","5.42.250.202","10/28/2017 23:28:21","0","267","1","","","","","Saudi Arabia","Madinah 1","","","","","0","","","SA","","","","17","139","1","4","4","3","4","4","4","3","4","3","4","3","4","","",""
"28996880","5.42.250.202","10/28/2017 23:30:29","0","155","1","","","","","Saudi Arabia","Buridah","","","","","0","","","SA","","","","17","128","1","5","5","5","5","4","5","5","5","5","5","5","4","Good opportunity for all staff","",""
"28996888","5.42.250.202","10/28/2017 23:31:57","0","1480","1","","","","","Saudi Arabia","Makkah 1","","","","","0","","","SA","","","","17","141","1","1","1","4","4","4","4","4","4","4","4","4","4","INSPIRATION","",""
"28996889","5.42.250.202","10/28/2017 23:32:00","0","25","1","","","","","Saudi Arabia","Buridah","","","","","0","","","SA","","","","17","128","1","","","","","","","","","","","","","","",""
"28996906","5.42.250.202","10/28/2017 23:33:52","0","333","1","","","","","Saudi Arabia","Makkah 2","","","","","0","","","SA","","","","17","142","1","4","4","3","4","4","5","3","4","4","4","4","5","We have Good Work environment here. Good protocols. Quality care for the patients and taking care of the staffs. ","",""
"28996930","5.42.250.202","10/28/2017 23:36:57","0","1012","1","","","","","Saudi Arabia","Nazer Clinic (Khobar)","","","","","0","","","SA","","","","17","152","1","4","4","4","4","4","4","4","5","5","4","4","5","I would like to complain about HR , very slow processing our requests . 
please increase our vacation days .","",""
"28996945","5.42.250.202","10/28/2017 23:39:10","0","1078","1","","","","","Saudi Arabia","Diaverum Saudi Arabia OH","","","","","0","","","SA","","","","17","151","2","4","1","3","3","2","4","5","2","4","3","4","2","I come every day because I know that many people in Diaverum have hope on me and that the whole team in the clinic counts on me to deliver the treatment to our patients. but what we really need is man power and support in our department. this would really improve my working day and my outcome as well for Diaverum.","",""
"28996953","5.42.250.202","10/28/2017 23:39:59","0","269","1","","","","","Saudi Arabia","9026 مكة 2","","","","","10","","","SA","","","","17","142","1","5","5","3","4","4","5","4","4","4","5","5","5","every single day 'lm learning more, the team work are helpful.","",""
